source_dataset,job_title,job_title_norm,career_family,organization,city_standard,region,sector,economic_activity,organization_size,experience_years,entry_level_flag,salary_sar,vacancies,posting_date_hijri
jadarat_recent,مهندس إدارة مشاريع,مهندس اداره مشاريع,Engineering,شركة شاع للمقاولات,الثمامة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مهندس معماري,مهندس معماري,Engineering,مؤسسة إنتقاء الفخامة,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,أخصائي نفسي,اخصايي نفسي,Other,مركز حياة الطفل للعلاج الطبيعي,الدمام,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,موظف استقبال,موظف استقبال,Administration & Support,شركة قرية الدولفين الترفيهية,الدمام,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مندوب مبيعات,مندوب مبيعات,Sales & Marketing,شركة انترو ايفنتس لتنظيم المعارض والمؤتمرات,الرياض,,القطاع الخاص,,,,,,10,30/04/1447
jadarat_recent,مراقب خدمات عامة,مراقب خدمات عامه,Other,مجموعة ايوان للمقاولات,مكة المكرمة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,محاسب,محاسب,Technology,مصنع سواكو لتحلية المياه فرع شركة أخوان السعودية التجارية,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,فني أجهزة طبية,فني اجهزه طبيه,Other,فرع شركه زهران للصيانه والتشغيل,ينبع,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,مهندس كهربائي,مهندس كهربايي,Engineering,شركة الرفاد للمقاولات,الرياض,,القطاع الخاص,,,,,,4,30/04/1447
jadarat_recent,مندوب مبيعات,مندوب مبيعات,Sales & Marketing,مصنع مدينة الهيدروليك للحلول الصناعية,جدة,,القطاع الخاص,,,,,,6,30/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,فرع شركه زهران للصيانه والتشغيل,ينبع,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,أخصائي خدمة عملاء,اخصايي خدمه عملاء,Administration & Support,شركة رواد العناية الشاملة المحدودة,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,شركة يونينكو للمقاولات شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,أخصائي مبيعات مستلزمات طبية,اخصايي مبيعات مستلزمات طبيه,Sales & Marketing,مؤسسة اسدام الطبية,الحوية (الطائف),,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مهندس أجهزة طبية,مهندس اجهزه طبيه,Engineering,فرع شركه زهران للصيانه والتشغيل,ينبع,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,أخصائي مستودعات,اخصايي مستودعات,Operations & Supply Chain,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مشرف صحة وسلامة مهنية,مشرف صحه وسلامه مهنيه,Other,شركة ريكيب السعودية المحدودة شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مشرف إنشاء مباني,مشرف انشاء مباني,Other,مكتب الحتمية للاستشارات الهندسية,القطيف,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,سكرتير تنفيذي,سكرتير تنفيذي,Administration & Support,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,أخصائي خدمة عملاء,اخصايي خدمه عملاء,Administration & Support,معهد الخوارزمي للتدريب,الطائف,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,فرع شركه زهران للصيانه والتشغيل,ينبع,,القطاع الخاص,,,,,,3,30/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,مكتب الحتمية للاستشارات الهندسية,القطيف,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,فني صيانة ميكانيكية,فني صيانه ميكانيكيه,Other,شركه منبع التصافي,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مشرف مكتب,مشرف مكتب,Other,شركة المساندة القانونية لتحصيل الديون شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,5,30/04/1447
jadarat_recent,مدير فرع,مدير فرع,Other,شركه سنا للكهرباء والهاتف المحدوده,جدة,,القطاع الخاص,,,,,,3,30/04/1447
jadarat_recent,محلل نظم المعلومات,محلل نظم المعلومات,Data & Analytics,شركة فال العربية المحدودة,الجبيل,,القطاع الخاص,,,,,,10,30/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركه منبع التصافي,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,أخصائي علوم حاسب آلي,اخصايي علوم حاسب الي,Technology,معهد رواد مبادرين العالي للتدريب,الرياض,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,معلم صعوبات التعلم,معلم صعوبات التعلم,Education,مركز نفس الطبي,جدة,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,فني مختبر طبي,فني مختبر طبي,Healthcare,شركة مجمع البركة الطبي,الدرب,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مندوب مبيعات,مندوب مبيعات,Sales & Marketing,شركة لوب تيك لتقنية المعلومات شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,4,30/04/1447
jadarat_recent,أخصائي عمليات موارد بشرية,اخصايي عمليات موارد بشريه,Human Resources,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,أخصائي مختبرات طبية,اخصايي مختبرات طبيه,Healthcare,,سكاكا,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,سائق شاحنة صغيرة,سايق شاحنه صغيره,Other,شركة فال العربية المحدودة,الجبيل,,القطاع الخاص,,,,,,10,30/04/1447
jadarat_recent,أخصائي إدارة شبكات,اخصايي اداره شبكات,Technology,شركة ابتكار للتقنية المحدودة,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,شركة مشاريع التدفئه والتبريد,الرياض,,القطاع الخاص,,,,,,3,30/04/1447
jadarat_recent,أمين صندوق,امين صندوق,Other,شركة الخدمه الأولى المحدودة شخص واحد,الرياض,,القطاع الخاص,,,,,,5,30/04/1447
jadarat_recent,فني علاج طبيعي,فني علاج طبيعي,Other,مجمع عباس محمد مغربي الطبي,الشرائع,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,أخصائي تمريض,اخصايي تمريض,Healthcare,مجمع دوائي الحديث الطبي,احد المسارحة,,القطاع الخاص,,,,,,15,30/04/1447
jadarat_recent,أخصائي تمريض,اخصايي تمريض,Healthcare,مجمع علي محمد حسين مساوى الطبي,صامطة,,القطاع الخاص,,,,,,15,30/04/1447
jadarat_recent,أخصائي مبيعات,اخصايي مبيعات,Sales & Marketing,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,كاتب علاقات حكومية,كاتب علاقات حكوميه,Other,شركة ملتقى الطعام المحدوده شركة شخص واحد,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مهندس صناعي,مهندس صناعي,Engineering,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,موظف استقبال,موظف استقبال,Administration & Support,شركة حمود عبدالرحمن العايد وشركاه للمقاولات,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مساعد طبيب أسنان,مساعد طبيب اسنان,Healthcare,مجمع السلامه الطبي,خميس مشيط,,القطاع الخاص,,,,,,3,30/04/1447
jadarat_recent,أمين مستودع فني,امين مستودع فني,Operations & Supply Chain,شركة فال العربية المحدودة,الجبيل,,القطاع الخاص,,,,,,10,30/04/1447
jadarat_recent,أخصائي جودة,اخصايي جوده,Operations & Supply Chain,الشركة العربيه السعوديه اليابانيه للمنتجات الصيدلانيه المحدو,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,محامي,محامي,Legal & Compliance,شركة المساندة القانونية لتحصيل الديون شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,5,30/04/1447
jadarat_recent,مندوب مبيعات,مندوب مبيعات,Sales & Marketing,شركة البيت اللامع العقارية,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,صيدلي,صيدلي,Healthcare,مجمع دوائي الحديث الطبي,احد المسارحة,,القطاع الخاص,,,,,,15,30/04/1447
jadarat_recent,مهندس إنتاج,مهندس انتاج,Engineering,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,أخصائي مبيعات,اخصايي مبيعات,Sales & Marketing,مصنع الشركة السعودية لزخرفة المعادن,جدة,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,محاسب,محاسب,Technology,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,فني إنشاءات,فني انشاءات,Other,شركة فال العربية المحدودة,الجبيل,,القطاع الخاص,,,,,,50,30/04/1447
jadarat_recent,مهندس معماري,مهندس معماري,Engineering,شركة نبيه بن عبدالرحمن بن محمد الشعيبي للاستشارات الهندسية شخص واحد,الخبر,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مدرب مهني,مدرب مهني,Education,معهد الخوارزمي للتدريب,الطائف,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,أخصائي تنظيم مؤتمرات وفعاليات,اخصايي تنظيم موتمرات وفعاليات,Other,شركة بي إيه إس آر إكس,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,حارس أمن,حارس امن,Other,شركة فال العربية المحدودة,الجبيل,,القطاع الخاص,,,,,,30,30/04/1447
jadarat_recent,أخصائي تمريض,اخصايي تمريض,Healthcare,مجمع المتخصص الدولي  الطبي,سكاكا,,القطاع الخاص,,,,,,10,30/04/1447
jadarat_recent,صيدلي,صيدلي,Healthcare,صيدلية دوائي الحديثة للأدوية,صامطة,,القطاع الخاص,,,,,,20,30/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,شركة الشريف للمقاولات والتنميه التجارية شركة شخص واحد,الخرج,,القطاع الخاص,,,,,,5,30/04/1447
jadarat_recent,مشرف إنشاء مباني,مشرف انشاء مباني,Other,مكتب الحتمية للاستشارات الهندسية,الدمام,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,فني إنشاءات,فني انشاءات,Other,شركة فال العربية المحدودة,الدمام,,القطاع الخاص,,,,,,50,30/04/1447
jadarat_recent,طبيب نفسي,طبيب نفسي,Healthcare,مركز نفس الطبي,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مشرف مسكن,مشرف مسكن,Other,فرع شركه زهران للصيانه والتشغيل,ينبع,,القطاع الخاص,,,,,,5,30/04/1447
jadarat_recent,مصمم جرافيك,مصمم جرافيك,Other,شركة مبيت بلس العقارية شركة شخص واحد,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مهندس طرق,مهندس طرق,Engineering,شركة الانجاز للتجارة والمقاولات انجازكو مساهمة مقفلة,الرياض,,القطاع الخاص,,,,,,5,30/04/1447
jadarat_recent,موظف استقبال,موظف استقبال,Administration & Support,صالون ون نيل اند بيوتي للتزين النسائي,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مدخل بيانات,مدخل بيانات,Data & Analytics,شركة الديوان البرونزية,المدينة المنورة,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,مكتب الحتمية للاستشارات الهندسية,الدمام,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,مشرف مسكن,مشرف مسكن,Other,فرع شركه زهران للصيانه والتشغيل,ينبع,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مساعد إداري,مساعد اداري,Administration & Support,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,أخصائي صحة وسلامة مهنية,اخصايي صحه وسلامه مهنيه,Other,فرع شركه زهران للصيانه والتشغيل,ينبع,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,أخصائي صحة وسلامة مهنية,اخصايي صحه وسلامه مهنيه,Other,شركة فال العربية المحدودة,الجبيل,,القطاع الخاص,,,,,,15,30/04/1447
jadarat_recent,أخصائي خدمة عملاء,اخصايي خدمه عملاء,Administration & Support,شركة ايلاف العربية للمقاولات العامة شركة شخص واحد,خميس مشيط,,القطاع الخاص,,,,,,5,30/04/1447
jadarat_recent,أخصائي صحة وسلامة مهنية,اخصايي صحه وسلامه مهنيه,Other,شركة شبه الجزيرة للمقاولات,الرياض,,القطاع الخاص,,,,,,5,30/04/1447
jadarat_recent,مشرف صيانة,مشرف صيانه,Other,شركة شاع للمقاولات,الثمامة,,القطاع الخاص,,,,,,7,30/04/1447
jadarat_recent,مساعد إداري,مساعد اداري,Administration & Support,شركة الإسناد المتخصصة المحدودة,جدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,محاسب,محاسب,Technology,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,محاسب,محاسب,Technology,شركه مصنع الجزيره للدهانات شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مشرف إنتاج,مشرف انتاج,Other,شركة رابغ لادارة عمليات الامداد البتروكيماوية,رابغ,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,أخصائي صحة وسلامة مهنية,اخصايي صحه وسلامه مهنيه,Other,شركة رابغ لادارة عمليات الامداد البتروكيماوية,رابغ,,القطاع الخاص,,,,,,3,30/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركة مشاريع التدفئه والتبريد,الرياض,,القطاع الخاص,,,,,,3,30/04/1447
jadarat_recent,أمين صندوق,امين صندوق,Other,شركة بن زومة للتجارة الدولية والانماء المحدودة,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مراقب خدمات عامة,مراقب خدمات عامه,Other,مجموعة ايوان للمقاولات,بريدة,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مساعد إداري,مساعد اداري,Administration & Support,شركة مسا البيئة للمقاولات,الدمام,,القطاع الخاص,,,,,,10,30/04/1447
jadarat_recent,فني صيانة ميكانيكية,فني صيانه ميكانيكيه,Other,شركة فال العربية المحدودة,رأس تنورة,,القطاع الخاص,,,,,,50,30/04/1447
jadarat_recent,حارس أمن,حارس امن,Other,شركة سياج للحراسات الامنية المدنية الخاصة,الرياض,,القطاع الخاص,,,,,,50,30/04/1447
jadarat_recent,مهندس زراعي,مهندس زراعي,Engineering,شركة الرفاد للمقاولات,الرياض,,القطاع الخاص,,,,,,3,30/04/1447
jadarat_recent,مراقب خدمات عامة,مراقب خدمات عامه,Other,مجموعة ايوان للمقاولات,حائل,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,أخصائي نفسي,اخصايي نفسي,Other,مركز عبدالله سالم سعيد بادغيش لرعاية ذوي الاحتياجات الخاصة,جيزان,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,مهندس نظم تقنية معلومات,مهندس نظم تقنيه معلومات,Technology,معهد الخوارزمي للتدريب,الطائف,,القطاع الخاص,,,,,,5,30/04/1447
jadarat_recent,مهندس كهروميكانيكي,مهندس كهروميكانيكي,Engineering,شركة ضاري حمود البعيجي وفارس حمود البعيجي للاستشارات الهندسية,حفر الباطن,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,فني مختبر طبي,فني مختبر طبي,Healthcare,مجمع عباس محمد مغربي الطبي,الشرائع,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,فني ميكانيكي هياكل,فني ميكانيكي هياكل,Other,شركة الشريف للمقاولات والتنميه التجارية شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,10,30/04/1447
jadarat_recent,مهندس مدني,مهندس مدني,Engineering,مؤسسة خالد عبدالرحمن الهذال للمقاولات,ابها,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,أخصائي خدمة عملاء,اخصايي خدمه عملاء,Administration & Support,شركة فندق مدينة الجبيل الصناعية,الجبيل,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,طبيب جراح مسالك بولية,طبيب جراح مسالك بوليه,Healthcare,شركة سعيد احمد الزهراني وشريكه,جدة,,القطاع الخاص,,,,,,2,30/04/1447
jadarat_recent,أخصائي مبيعات,اخصايي مبيعات,Sales & Marketing,مؤسسة مصنع باب الفهد للصناعة,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مدير حسابات,مدير حسابات,Other,مصانع الشرق للبلاستيك,الرياض,,القطاع الخاص,,,,,,1,30/04/1447
jadarat_recent,مهندس شبكات,مهندس شبكات,Technology,مؤسسة النخيل السبع التجارية,نجران,,القطاع الخاص,,,,,,3,30/04/1447
jadarat_recent,فني إنشاءات,فني انشاءات,Other,شركة ناصر سعيد الهاجرى وشركاه للمقاولات,الخبر,,القطاع الخاص,,,,,,60,29/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركه مجموعه النخلات الثلاث للتجاره المحدوده,مكة المكرمة,,القطاع الخاص,,,,,,5,29/04/1447
jadarat_recent,مدير مالي,مدير مالي,Finance & Accounting,شركة مجمع زهرة الامل الطبي شركة شخص واحد,الرياض,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,طاهي,طاهي,Other,شركة سواعد الرياض,المدينة المنورة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,مشرف تنظيف وتدبير,مشرف تنظيف وتدبير,Other,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,10,29/04/1447
jadarat_recent,مهندس زراعي,مهندس زراعي,Engineering,شركه مجموعه النخلات الثلاث للتجاره المحدوده,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني توزيع طاقة كهربائية,فني توزيع طاقه كهرباييه,Other,شـركة سفاري مساهمه مقفله,الباحة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,طبيب طوارئ,طبيب طواري,Healthcare,,الطائف,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,مؤجر مركبات,موجر مركبات,Other,شركة أشجان نجد المحدودة,خميس مشيط,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني أجهزة إلكترونية,فني اجهزه الكترونيه,Other,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني إنشاءات,فني انشاءات,Other,شـركة سفاري مساهمه مقفله,الرياض,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,4,29/04/1447
jadarat_recent,مندوب مبيعات,مندوب مبيعات,Sales & Marketing,شركة الحلول التقنية للصناعة,المدينة المنورة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,كهربائي مباني,كهربايي مباني,Other,شـركة سفاري مساهمه مقفله,الباحة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,مندوب مبيعات,مندوب مبيعات,Sales & Marketing,شركة أسهل ناقل للتجارة,الرياض,,القطاع الخاص,,,,,,10,29/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,مؤسسة الرزيزا للمقاولات العامة,الخبر,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,كهربائي مباني,كهربايي مباني,Other,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,3,29/04/1447
jadarat_recent,فني أجهزة طبية,فني اجهزه طبيه,Other,شركة صروح الاستثمار للمقاولات شركة شخص واحد,الطائف,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,فني صيانة آلات كهربائية,فني صيانه الات كهرباييه,Other,شـركة سفاري مساهمه مقفله,الباحة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,مشرف صحة وسلامة مهنية,مشرف صحه وسلامه مهنيه,Other,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,سائق شاحنة صغيرة,سايق شاحنه صغيره,Other,شركة جوتن باودر كوتنغز العربية السعودية المحدودة,الدمام,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,موظف استقبال,موظف استقبال,Administration & Support,شركة مجموعة بان القابضة,ينبع,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,مهندس كهربائي,مهندس كهربايي,Engineering,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,أخصائي علاج طبيعي,اخصايي علاج طبيعي,Other,شركة طب العالم الطبي,ابها,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,أخصائي زراعي,اخصايي زراعي,Other,مؤسسة عبدالعزيز محمد زين العابدين للمقاولات العامة,المدينة المنورة,,القطاع الخاص,,,,,,5,29/04/1447
jadarat_recent,ميكانيكي مصاعد,ميكانيكي مصاعد,Other,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,أخصائي تغذية,اخصايي تغذيه,Other,شركة سواعد الرياض,المدينة المنورة,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,مشرف صيانة,مشرف صيانه,Other,شركة دار البناء للمقاولات,الظهران,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,أخصائي مبيعات,اخصايي مبيعات,Sales & Marketing,شركة فيلفيت كيك,المدينة المنورة,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,مشرف صيانة,مشرف صيانه,Other,شركة رواق المواقع المحدودة,ينبع الصناعية,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,4,29/04/1447
jadarat_recent,مشرف صيانة,مشرف صيانه,Other,شـركة سفاري مساهمه مقفله,الباحة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,معلم مرحلة متوسطة رياضيات,معلم مرحله متوسطه رياضيات,Education,مدارس الحصان النموذجيه الاهليه ورياض الاطفال,الدمام,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,منسق منتجات,منسق منتجات,Other,شركة دار البناء للمقاولات,الظهران,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,مهندس مدني,مهندس مدني,Engineering,شركة آل طاوي للتشييد والبناء المحدودة,بيشة (بيشة),,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,شركه مجموعه النخلات الثلاث للتجاره المحدوده,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني كهربائي شبكات توزيع هوائية,فني كهربايي شبكات توزيع هواييه,Technology,شركة الشريف للمقاولات والتنميه التجارية شركة شخص واحد,الدمام,,القطاع الخاص,,,,,,10,29/04/1447
jadarat_recent,مهندس زراعي,مهندس زراعي,Engineering,مؤسسة عبدالعزيز محمد زين العابدين للمقاولات العامة,المدينة المنورة,,القطاع الخاص,,,,,,5,29/04/1447
jadarat_recent,مفتش مقاييس ومواصفات,مفتش مقاييس ومواصفات,Other,مؤسسة حسين هادي عطوه للمقاولات العامة,الجبيل,,القطاع الخاص,,,,,,5,29/04/1447
jadarat_recent,مهندس كهربائي,مهندس كهربايي,Engineering,شركه مجموعه النخلات الثلاث للتجاره المحدوده,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني تدفئة وتهوية وتكييف,فني تدفيه وتهويه وتكييف,Other,شركة خالد سليم الأحمدي للمقاولات شركة شخص واحد,الجبيل,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,نادل,نادل,Other,شركة فيلفيت كيك,المدينة المنورة,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,شركة سراكو شركة شخص واحد,الطائف,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,فني ميكانيكي هياكل,فني ميكانيكي هياكل,Other,شركة الشريف للمقاولات والتنميه التجارية شركة شخص واحد,جدة,,القطاع الخاص,,,,,,10,29/04/1447
jadarat_recent,محامي,محامي,Legal & Compliance,شركة أركو ميكس للمنتجات الاسمنتية,المدينة المنورة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,مدرب أعمال وإدارة,مدرب اعمال واداره,Education,شركة تجميل وابداع للتجارة,الرياض,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني تمريض,فني تمريض,Healthcare,,الطائف,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,مشرف صحة وسلامة مهنية,مشرف صحه وسلامه مهنيه,Other,شركة ناصر منيع الخليوي للمقاولات,حفر الباطن,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,مهندس ميكانيكي,مهندس ميكانيكي,Engineering,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,محاسب,محاسب,Technology,شركة وتد العربية,خميس مشيط,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,محاسب,محاسب,Technology,شركة الصفيح السعودية,جدة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,مدير مطعم,مدير مطعم,Other,شركة سواعد الرياض,المدينة المنورة,,القطاع الخاص,,,,,,2,29/04/1447
jadarat_recent,مشرف مكتب,مشرف مكتب,Other,شركة سواعد الرياض,المدينة المنورة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,مشرف صيانة,مشرف صيانه,Other,شركة نبني المحدودة,بريدة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,مشرف مكتب,مشرف مكتب,Other,شـركة سفاري مساهمه مقفله,الباحة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,مشرف صحة وسلامة مهنية,مشرف صحه وسلامه مهنيه,Other,شركه مجموعه النخلات الثلاث للتجاره المحدوده,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني صيانة ميكانيكية,فني صيانه ميكانيكيه,Other,شركة مجموعة سمايا المحدودة,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني كهربائي تمديدات كهربائية,فني كهربايي تمديدات كهرباييه,Other,مصنع تشكيلات الخليج للصناعة,الجبيل,,القطاع الخاص,,,,,,5,29/04/1447
jadarat_recent,مدير إدارة مشاريع,مدير اداره مشاريع,Other,شركة نظم المعمار للتطوير العقاري,الطائف,,القطاع الخاص,,,,,,1,29/04/1447
jadarat_recent,فني تحرير صوتيات ومرئيات,فني تحرير صوتيات ومرييات,Other,شركه مجموعه النخلات الثلاث للتجاره المحدوده,مكة المكرمة,,القطاع الخاص,,,,,,1,29/04/1447
